% Moku:Go Oscilloscope
% Channel A
% Channel B
% Time span 2.341 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Acquired 2023-03-12 T 14:43:32 +1100
Time (s), Voltage (V)
4.124160000000e-04, 9.999390e-01
4.147200000000e-04, 9.999390e-01
4.170240000000e-04, 9.999390e-01
4.193280000000e-04, 9.999390e-01
4.216320000000e-04, 9.999390e-01
4.239360000000e-04, 9.999390e-01
4.262400000000e-04, 9.999390e-01
4.285440000000e-04, 9.999390e-01
4.308480000000e-04, 9.999390e-01
4.331520000000e-04, 9.999390e-01
4.354560000000e-04, 9.999390e-01
4.377600000000e-04, 9.999390e-01
4.400640000000e-04, 9.999390e-01
4.423680000000e-04, 9.999390e-01
4.446720000000e-04, 9.999390e-01
4.469760000000e-04, 9.999390e-01
4.492800000000e-04, 9.999390e-01
4.515840000000e-04, 9.999390e-01
4.538880000000e-04, 9.999390e-01
4.561920000000e-04, 9.999390e-01
4.584960000000e-04, 9.999390e-01
4.608000000000e-04, 9.999390e-01
4.631040000000e-04, 9.999390e-01
4.654080000000e-04, 9.999390e-01
4.677120000000e-04, 9.999390e-01
4.700160000000e-04, 9.999390e-01
4.723200000000e-04, 9.999390e-01
4.746240000000e-04, 9.999390e-01
4.769280000000e-04, 9.999390e-01
4.792320000000e-04, 9.999390e-01
4.815360000000e-04, 9.999390e-01
4.838400000000e-04, 9.999390e-01
4.861440000000e-04, 9.999390e-01
4.884480000000e-04, 9.999390e-01
4.907520000000e-04, 9.999390e-01
4.930560000000e-04, 9.999390e-01
4.953600000000e-04, 9.999390e-01
4.976640000000e-04, 9.999390e-01
4.999680000000e-04, 0.000000e+00
5.022720000000e-04, -9.999390e-01
5.045760000000e-04, -9.999390e-01
5.068800000000e-04, -9.999390e-01
5.091840000000e-04, -9.999390e-01
5.114880000000e-04, -9.999390e-01
5.137920000000e-04, -9.999390e-01
5.160960000000e-04, -9.999390e-01
5.184000000000e-04, -9.999390e-01
5.207040000000e-04, -9.999390e-01
5.230080000000e-04, -9.999390e-01
5.253120000000e-04, -9.999390e-01
5.276160000000e-04, -9.999390e-01
5.299200000000e-04, -9.999390e-01
5.322240000000e-04, -9.999390e-01
5.345280000000e-04, -9.999390e-01
5.368320000000e-04, -9.999390e-01
5.391360000000e-04, -9.999390e-01
5.414400000000e-04, -9.999390e-01
5.437440000000e-04, -9.999390e-01
5.460480000000e-04, -9.999390e-01
5.483520000000e-04, -9.999390e-01
5.506560000000e-04, -9.999390e-01
5.529600000000e-04, -9.999390e-01
5.552640000000e-04, -9.999390e-01
5.575680000000e-04, -9.999390e-01
5.598720000000e-04, -9.999390e-01
5.621760000000e-04, -9.999390e-01
5.644800000000e-04, -9.999390e-01
5.667840000000e-04, -9.999390e-01
5.690880000000e-04, -9.999390e-01
5.713920000000e-04, -9.999390e-01
5.736960000000e-04, -9.999390e-01
5.760000000000e-04, -9.999390e-01
5.783040000000e-04, -9.999390e-01
5.806080000000e-04, -9.999390e-01
5.829120000000e-04, -9.999390e-01
5.852160000000e-04, -9.999390e-01
5.875200000000e-04, -9.999390e-01
5.898240000000e-04, -9.999390e-01
5.921280000000e-04, -9.999390e-01
5.944320000000e-04, -9.999390e-01
5.967360000000e-04, -9.999390e-01
5.990400000000e-04, -9.999390e-01
6.013440000000e-04, -9.999390e-01
6.036480000000e-04, -9.999390e-01
6.059520000000e-04, -9.999390e-01
6.082560000000e-04, -9.999390e-01
6.105600000000e-04, -9.999390e-01
6.128640000000e-04, -9.999390e-01
6.151680000000e-04, -9.999390e-01
6.174720000000e-04, -9.999390e-01
6.197760000000e-04, -9.999390e-01
6.220800000000e-04, -9.999390e-01
6.243840000000e-04, -9.999390e-01
6.266880000000e-04, -9.999390e-01
6.289920000000e-04, -9.999390e-01
6.312960000000e-04, -9.999390e-01
6.336000000000e-04, -9.999390e-01
6.359040000000e-04, -9.999390e-01
6.382080000000e-04, -9.999390e-01
6.405120000000e-04, -9.999390e-01
6.428160000000e-04, -9.999390e-01
6.451200000000e-04, -9.999390e-01
6.474240000000e-04, -9.999390e-01
6.497280000000e-04, -9.999390e-01
6.520320000000e-04, -9.999390e-01
6.543360000000e-04, -9.999390e-01
6.566400000000e-04, -9.999390e-01
6.589440000000e-04, -9.999390e-01
6.612480000000e-04, -9.999390e-01
6.635520000000e-04, -9.999390e-01
6.658560000000e-04, -9.999390e-01
6.681600000000e-04, -9.999390e-01
6.704640000000e-04, -9.999390e-01
6.727680000000e-04, -9.999390e-01
6.750720000000e-04, -9.999390e-01
6.773760000000e-04, -9.999390e-01
6.796800000000e-04, -9.999390e-01
6.819840000000e-04, -9.999390e-01
6.842880000000e-04, -9.999390e-01
6.865920000000e-04, -9.999390e-01
6.888960000000e-04, -9.999390e-01
6.912000000000e-04, -9.999390e-01
6.935040000000e-04, -9.999390e-01
6.958080000000e-04, -9.999390e-01
6.981120000000e-04, -9.999390e-01
7.004160000000e-04, -9.999390e-01
7.027200000000e-04, -9.999390e-01
7.050240000000e-04, -9.999390e-01
7.073280000000e-04, -9.999390e-01
7.096320000000e-04, -9.999390e-01
7.119360000000e-04, -9.999390e-01
7.142400000000e-04, -9.999390e-01
7.165440000000e-04, -9.999390e-01
7.188480000000e-04, -9.999390e-01
7.211520000000e-04, -9.999390e-01
7.234560000000e-04, -9.999390e-01
7.257600000000e-04, -9.999390e-01
7.280640000000e-04, -9.999390e-01
7.303680000000e-04, -9.999390e-01
7.326720000000e-04, -9.999390e-01
7.349760000000e-04, -9.999390e-01
7.372800000000e-04, -9.999390e-01
7.395840000000e-04, -9.999390e-01
7.418880000000e-04, -9.999390e-01
7.441920000000e-04, -9.999390e-01
7.464960000000e-04, -9.999390e-01
7.488000000000e-04, -9.999390e-01
7.511040000000e-04, -9.999390e-01
7.534080000000e-04, -9.999390e-01
7.557120000000e-04, -9.999390e-01
7.580160000000e-04, -9.999390e-01
7.603200000000e-04, -9.999390e-01
7.626240000000e-04, -9.999390e-01
7.649280000000e-04, -9.999390e-01
7.672320000000e-04, -9.999390e-01
7.695360000000e-04, -9.999390e-01
7.718400000000e-04, -9.999390e-01
7.741440000000e-04, -9.999390e-01
7.764480000000e-04, -9.999390e-01
7.787520000000e-04, -9.999390e-01
7.810560000000e-04, -9.999390e-01
7.833600000000e-04, -9.999390e-01
7.856640000000e-04, -9.999390e-01
7.879680000000e-04, -9.999390e-01
7.902720000000e-04, -9.999390e-01
7.925760000000e-04, -9.999390e-01
7.948800000000e-04, -9.999390e-01
7.971840000000e-04, -9.999390e-01
7.994880000000e-04, -9.999390e-01
8.017920000000e-04, -9.999390e-01
8.040960000000e-04, -9.999390e-01
8.064000000000e-04, -9.999390e-01
8.087040000000e-04, -9.999390e-01
8.110080000000e-04, -9.999390e-01
8.133120000000e-04, -9.999390e-01
8.156160000000e-04, -9.999390e-01
8.179200000000e-04, -9.999390e-01
8.202240000000e-04, -9.999390e-01
8.225280000000e-04, -9.999390e-01
8.248320000000e-04, -9.999390e-01
8.271360000000e-04, -9.999390e-01
8.294400000000e-04, -9.999390e-01
8.317440000000e-04, -9.999390e-01
8.340480000000e-04, -9.999390e-01
8.363520000000e-04, -9.999390e-01
8.386560000000e-04, -9.999390e-01
8.409600000000e-04, -9.999390e-01
8.432640000000e-04, -9.999390e-01
8.455680000000e-04, -9.999390e-01
8.478720000000e-04, -9.999390e-01
8.501760000000e-04, -9.999390e-01
8.524800000000e-04, -9.999390e-01
8.547840000000e-04, -9.999390e-01
8.570880000000e-04, -9.999390e-01
8.593920000000e-04, -9.999390e-01
8.616960000000e-04, -9.999390e-01
8.640000000000e-04, -9.999390e-01
8.663040000000e-04, -9.999390e-01
8.686080000000e-04, -9.999390e-01
8.709120000000e-04, -9.999390e-01
8.732160000000e-04, -9.999390e-01
8.755200000000e-04, -9.999390e-01
8.778240000000e-04, -9.999390e-01
8.801280000000e-04, -9.999390e-01
8.824320000000e-04, -9.999390e-01
8.847360000000e-04, -9.999390e-01
8.870400000000e-04, -9.999390e-01
8.893440000000e-04, -9.999390e-01
8.916480000000e-04, -9.999390e-01
8.939520000000e-04, -9.999390e-01
8.962560000000e-04, -9.999390e-01
8.985600000000e-04, -9.999390e-01
9.008640000000e-04, -9.999390e-01
9.031680000000e-04, -9.999390e-01
9.054720000000e-04, -9.999390e-01
9.077760000000e-04, -9.999390e-01
9.100800000000e-04, -9.999390e-01
9.123840000000e-04, -9.999390e-01
9.146880000000e-04, -9.999390e-01
9.169920000000e-04, -9.999390e-01
9.192960000000e-04, -9.999390e-01
9.216000000000e-04, -9.999390e-01
9.239040000000e-04, -9.999390e-01
9.262080000000e-04, -9.999390e-01
9.285120000000e-04, -9.999390e-01
9.308160000000e-04, -9.999390e-01
9.331200000000e-04, -9.999390e-01
9.354240000000e-04, -9.999390e-01
9.377280000000e-04, -9.999390e-01
9.400320000000e-04, -9.999390e-01
9.423360000000e-04, -9.999390e-01
9.446400000000e-04, -9.999390e-01
9.469440000000e-04, -9.999390e-01
9.492480000000e-04, -9.999390e-01
9.515520000000e-04, -9.999390e-01
9.538560000000e-04, -9.999390e-01
9.561600000000e-04, -9.999390e-01
9.584640000000e-04, -9.999390e-01
9.607680000000e-04, -9.999390e-01
9.630720000000e-04, -9.999390e-01
9.653760000000e-04, -9.999390e-01
9.676800000000e-04, -9.999390e-01
9.699840000000e-04, -9.999390e-01
9.722880000000e-04, -9.999390e-01
9.745920000000e-04, -9.999390e-01
9.768960000000e-04, -9.999390e-01
9.792000000000e-04, -9.999390e-01
9.815040000000e-04, -9.999390e-01
9.838080000000e-04, -9.999390e-01
9.861120000000e-04, -9.999390e-01
9.884160000000e-04, -9.999390e-01
9.907200000000e-04, -9.999390e-01
9.930240000000e-04, -9.999390e-01
9.953280000000e-04, -9.999390e-01
9.976320000000e-04, -9.999390e-01
9.999360000000e-04, 0.000000e+00
1.002240000000e-03, 9.999390e-01
1.004544000000e-03, 9.999390e-01
1.006848000000e-03, 9.999390e-01
1.009152000000e-03, 9.999390e-01
1.011456000000e-03, 9.999390e-01
1.013760000000e-03, 9.999390e-01
1.016064000000e-03, 9.999390e-01
1.018368000000e-03, 9.999390e-01
1.020672000000e-03, 9.999390e-01
1.022976000000e-03, 9.999390e-01
1.025280000000e-03, 9.999390e-01
1.027584000000e-03, 9.999390e-01
1.029888000000e-03, 9.999390e-01
1.032192000000e-03, 9.999390e-01
1.034496000000e-03, 9.999390e-01
1.036800000000e-03, 9.999390e-01
1.039104000000e-03, 9.999390e-01
1.041408000000e-03, 9.999390e-01
1.043712000000e-03, 9.999390e-01
1.046016000000e-03, 9.999390e-01
1.048320000000e-03, 9.999390e-01
1.050624000000e-03, 9.999390e-01
1.052928000000e-03, 9.999390e-01
1.055232000000e-03, 9.999390e-01
1.057536000000e-03, 9.999390e-01
1.059840000000e-03, 9.999390e-01
1.062144000000e-03, 9.999390e-01
1.064448000000e-03, 9.999390e-01
1.066752000000e-03, 9.999390e-01
1.069056000000e-03, 9.999390e-01
1.071360000000e-03, 9.999390e-01
1.073664000000e-03, 9.999390e-01
1.075968000000e-03, 9.999390e-01
1.078272000000e-03, 9.999390e-01
1.080576000000e-03, 9.999390e-01
1.082880000000e-03, 9.999390e-01
1.085184000000e-03, 9.999390e-01
1.087488000000e-03, 9.999390e-01
1.089792000000e-03, 9.999390e-01
1.092096000000e-03, 9.999390e-01
1.094400000000e-03, 9.999390e-01
1.096704000000e-03, 9.999390e-01
1.099008000000e-03, 9.999390e-01
1.101312000000e-03, 9.999390e-01
1.103616000000e-03, 9.999390e-01
1.105920000000e-03, 9.999390e-01
1.108224000000e-03, 9.999390e-01
1.110528000000e-03, 9.999390e-01
1.112832000000e-03, 9.999390e-01
1.115136000000e-03, 9.999390e-01
1.117440000000e-03, 9.999390e-01
1.119744000000e-03, 9.999390e-01
1.122048000000e-03, 9.999390e-01
1.124352000000e-03, 9.999390e-01
1.126656000000e-03, 9.999390e-01
1.128960000000e-03, 9.999390e-01
1.131264000000e-03, 9.999390e-01
1.133568000000e-03, 9.999390e-01
1.135872000000e-03, 9.999390e-01
1.138176000000e-03, 9.999390e-01
1.140480000000e-03, 9.999390e-01
1.142784000000e-03, 9.999390e-01
1.145088000000e-03, 9.999390e-01
1.147392000000e-03, 9.999390e-01
1.149696000000e-03, 9.999390e-01
1.152000000000e-03, 9.999390e-01
1.154304000000e-03, 9.999390e-01
1.156608000000e-03, 9.999390e-01
1.158912000000e-03, 9.999390e-01
1.161216000000e-03, 9.999390e-01
1.163520000000e-03, 9.999390e-01
1.165824000000e-03, 9.999390e-01
1.168128000000e-03, 9.999390e-01
1.170432000000e-03, 9.999390e-01
1.172736000000e-03, 9.999390e-01
1.175040000000e-03, 9.999390e-01
1.177344000000e-03, 9.999390e-01
1.179648000000e-03, 9.999390e-01
1.181952000000e-03, 9.999390e-01
1.184256000000e-03, 9.999390e-01
1.186560000000e-03, 9.999390e-01
