% Moku:Go Oscilloscope
% Channel A
% Channel B
% Time span 2.341 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Acquired 2023-03-12 T 14:40:23 +1100
Time (s), Voltage (V)
3.594240000000e-04, 7.683501e-01
3.617280000000e-04, 7.589613e-01
3.640320000000e-04, 7.494962e-01
3.663360000000e-04, 7.398022e-01
3.686400000000e-04, 7.300318e-01
3.709440000000e-04, 7.200324e-01
3.732480000000e-04, 7.099567e-01
3.755520000000e-04, 6.996520e-01
3.778560000000e-04, 6.891946e-01
3.801600000000e-04, 6.786609e-01
3.824640000000e-04, 6.679745e-01
3.847680000000e-04, 6.571355e-01
3.870720000000e-04, 6.461438e-01
3.893760000000e-04, 6.349994e-01
3.916800000000e-04, 6.237787e-01
3.939840000000e-04, 6.124054e-01
3.962880000000e-04, 6.008794e-01
3.985920000000e-04, 5.892770e-01
4.008960000000e-04, 5.774457e-01
4.032000000000e-04, 5.656143e-01
4.055040000000e-04, 5.536303e-01
4.078080000000e-04, 5.415700e-01
4.101120000000e-04, 5.292807e-01
4.124160000000e-04, 5.169914e-01
4.147200000000e-04, 5.044730e-01
4.170240000000e-04, 4.919547e-01
4.193280000000e-04, 4.793601e-01
4.216320000000e-04, 4.666127e-01
4.239360000000e-04, 4.537128e-01
4.262400000000e-04, 4.407365e-01
4.285440000000e-04, 4.276838e-01
4.308480000000e-04, 4.145549e-01
4.331520000000e-04, 4.013496e-01
4.354560000000e-04, 3.880679e-01
4.377600000000e-04, 3.747100e-01
4.400640000000e-04, 3.612757e-01
4.423680000000e-04, 3.476887e-01
4.446720000000e-04, 3.341018e-01
4.469760000000e-04, 3.204385e-01
4.492800000000e-04, 3.066225e-01
4.515840000000e-04, 2.928829e-01
4.538880000000e-04, 2.789906e-01
4.561920000000e-04, 2.650220e-01
4.584960000000e-04, 2.511297e-01
4.608000000000e-04, 2.370084e-01
4.631040000000e-04, 2.229635e-01
4.654080000000e-04, 2.087659e-01
4.677120000000e-04, 1.946446e-01
4.700160000000e-04, 1.804470e-01
4.723200000000e-04, 1.661731e-01
4.746240000000e-04, 1.518991e-01
4.769280000000e-04, 1.375489e-01
4.792320000000e-04, 1.231986e-01
4.815360000000e-04, 1.087720e-01
4.838400000000e-04, 9.442172e-02
4.861440000000e-04, 7.999512e-02
4.884480000000e-04, 6.556852e-02
4.907520000000e-04, 5.106559e-02
4.930560000000e-04, 3.663899e-02
4.953600000000e-04, 2.221239e-02
4.976640000000e-04, 7.709453e-03
4.999680000000e-04, -6.793479e-03
5.022720000000e-04, -2.129641e-02
5.045760000000e-04, -3.572301e-02
5.068800000000e-04, -5.014961e-02
5.091840000000e-04, -6.465254e-02
5.114880000000e-04, -7.907914e-02
5.137920000000e-04, -9.350574e-02
5.160960000000e-04, -1.078560e-01
5.184000000000e-04, -1.222826e-01
5.207040000000e-04, -1.366329e-01
5.230080000000e-04, -1.509832e-01
5.253120000000e-04, -1.652571e-01
5.276160000000e-04, -1.795310e-01
5.299200000000e-04, -1.937286e-01
5.322240000000e-04, -2.078499e-01
5.345280000000e-04, -2.220475e-01
5.368320000000e-04, -2.360925e-01
5.391360000000e-04, -2.502137e-01
5.414400000000e-04, -2.641824e-01
5.437440000000e-04, -2.781510e-01
5.460480000000e-04, -2.919669e-01
5.483520000000e-04, -3.057829e-01
5.506560000000e-04, -3.195225e-01
5.529600000000e-04, -3.332621e-01
5.552640000000e-04, -3.468491e-01
5.575680000000e-04, -3.603597e-01
5.598720000000e-04, -3.737940e-01
5.621760000000e-04, -3.872283e-01
5.644800000000e-04, -4.005862e-01
5.667840000000e-04, -4.137915e-01
5.690880000000e-04, -4.269205e-01
5.713920000000e-04, -4.399732e-01
5.736960000000e-04, -4.528731e-01
5.760000000000e-04, -4.656968e-01
5.783040000000e-04, -4.785204e-01
5.806080000000e-04, -4.911151e-01
5.829120000000e-04, -5.037097e-01
5.852160000000e-04, -5.161517e-01
5.875200000000e-04, -5.285174e-01
5.898240000000e-04, -5.408067e-01
5.921280000000e-04, -5.528670e-01
5.944320000000e-04, -5.648510e-01
5.967360000000e-04, -5.768350e-01
5.990400000000e-04, -5.885137e-01
6.013440000000e-04, -6.001924e-01
6.036480000000e-04, -6.116421e-01
6.059520000000e-04, -6.230154e-01
6.082560000000e-04, -6.343124e-01
6.105600000000e-04, -6.454568e-01
6.128640000000e-04, -6.564485e-01
6.151680000000e-04, -6.672875e-01
6.174720000000e-04, -6.779739e-01
6.197760000000e-04, -6.885839e-01
6.220800000000e-04, -6.990413e-01
6.243840000000e-04, -7.092697e-01
6.266880000000e-04, -7.194217e-01
6.289920000000e-04, -7.294211e-01
6.312960000000e-04, -7.391915e-01
6.336000000000e-04, -7.488856e-01
6.359040000000e-04, -7.583507e-01
6.382080000000e-04, -7.677394e-01
6.405120000000e-04, -7.769755e-01
6.428160000000e-04, -7.859826e-01
6.451200000000e-04, -7.948370e-01
6.474240000000e-04, -8.035388e-01
6.497280000000e-04, -8.120879e-01
6.520320000000e-04, -8.204080e-01
6.543360000000e-04, -8.285754e-01
6.566400000000e-04, -8.366665e-01
6.589440000000e-04, -8.444523e-01
6.612480000000e-04, -8.521617e-01
6.635520000000e-04, -8.596422e-01
6.658560000000e-04, -8.669700e-01
6.681600000000e-04, -8.739925e-01
6.704640000000e-04, -8.809386e-01
6.727680000000e-04, -8.877321e-01
6.750720000000e-04, -8.943729e-01
6.773760000000e-04, -9.007084e-01
6.796800000000e-04, -9.068912e-01
6.819840000000e-04, -9.129214e-01
6.842880000000e-04, -9.187226e-01
6.865920000000e-04, -9.242947e-01
6.888960000000e-04, -9.297143e-01
6.912000000000e-04, -9.349811e-01
6.935040000000e-04, -9.400190e-01
6.958080000000e-04, -9.448278e-01
6.981120000000e-04, -9.494840e-01
7.004160000000e-04, -9.539876e-01
7.027200000000e-04, -9.581858e-01
7.050240000000e-04, -9.622314e-01
7.073280000000e-04, -9.660479e-01
7.096320000000e-04, -9.697118e-01
7.119360000000e-04, -9.730704e-01
7.142400000000e-04, -9.763526e-01
7.165440000000e-04, -9.794059e-01
7.188480000000e-04, -9.822301e-01
7.211520000000e-04, -9.848254e-01
7.234560000000e-04, -9.872680e-01
7.257600000000e-04, -9.894053e-01
7.280640000000e-04, -9.914662e-01
7.303680000000e-04, -9.932218e-01
7.326720000000e-04, -9.948248e-01
7.349760000000e-04, -9.961224e-01
7.372800000000e-04, -9.973437e-01
7.395840000000e-04, -9.983360e-01
7.418880000000e-04, -9.990230e-01
7.441920000000e-04, -9.995573e-01
7.464960000000e-04, -9.998627e-01
7.488000000000e-04, -9.999390e-01
7.511040000000e-04, -9.998627e-01
7.534080000000e-04, -9.995573e-01
7.557120000000e-04, -9.990230e-01
7.580160000000e-04, -9.983360e-01
7.603200000000e-04, -9.973437e-01
7.626240000000e-04, -9.962751e-01
7.649280000000e-04, -9.949011e-01
7.672320000000e-04, -9.933745e-01
7.695360000000e-04, -9.916189e-01
7.718400000000e-04, -9.895579e-01
7.741440000000e-04, -9.874207e-01
7.764480000000e-04, -9.850544e-01
7.787520000000e-04, -9.823828e-01
7.810560000000e-04, -9.796349e-01
7.833600000000e-04, -9.765816e-01
7.856640000000e-04, -9.733757e-01
7.879680000000e-04, -9.699408e-01
7.902720000000e-04, -9.663532e-01
7.925760000000e-04, -9.625367e-01
7.948800000000e-04, -9.584911e-01
7.971840000000e-04, -9.542929e-01
7.994880000000e-04, -9.497894e-01
8.017920000000e-04, -9.452095e-01
8.040960000000e-04, -9.404006e-01
8.064000000000e-04, -9.353628e-01
8.087040000000e-04, -9.301722e-01
8.110080000000e-04, -9.247527e-01
8.133120000000e-04, -9.191806e-01
8.156160000000e-04, -9.133794e-01
8.179200000000e-04, -9.073492e-01
8.202240000000e-04, -9.011664e-01
8.225280000000e-04, -8.948309e-01
8.248320000000e-04, -8.881901e-01
8.271360000000e-04, -8.815493e-01
8.294400000000e-04, -8.746031e-01
8.317440000000e-04, -8.675043e-01
8.340480000000e-04, -8.602528e-01
8.363520000000e-04, -8.526961e-01
8.386560000000e-04, -8.450629e-01
8.409600000000e-04, -8.372772e-01
8.432640000000e-04, -8.292624e-01
8.455680000000e-04, -8.210186e-01
8.478720000000e-04, -8.126985e-01
8.501760000000e-04, -8.042257e-01
8.524800000000e-04, -7.955240e-01
8.547840000000e-04, -7.866696e-01
8.570880000000e-04, -7.776625e-01
8.593920000000e-04, -7.685027e-01
8.616960000000e-04, -7.591140e-01
8.640000000000e-04, -7.495726e-01
8.663040000000e-04, -7.399548e-01
8.686080000000e-04, -7.301845e-01
8.709120000000e-04, -7.201851e-01
8.732160000000e-04, -7.101093e-01
8.755200000000e-04, -6.998046e-01
8.778240000000e-04, -6.893472e-01
8.801280000000e-04, -6.788135e-01
8.824320000000e-04, -6.681272e-01
8.847360000000e-04, -6.572881e-01
8.870400000000e-04, -6.462964e-01
8.893440000000e-04, -6.351521e-01
8.916480000000e-04, -6.239314e-01
8.939520000000e-04, -6.125580e-01
8.962560000000e-04, -6.011084e-01
8.985600000000e-04, -5.894297e-01
9.008640000000e-04, -5.777510e-01
9.031680000000e-04, -5.657670e-01
9.054720000000e-04, -5.538593e-01
9.077760000000e-04, -5.417227e-01
9.100800000000e-04, -5.294333e-01
9.123840000000e-04, -5.171440e-01
9.146880000000e-04, -5.046257e-01
9.169920000000e-04, -4.921837e-01
9.192960000000e-04, -4.795127e-01
9.216000000000e-04, -4.667654e-01
9.239040000000e-04, -4.538654e-01
9.262080000000e-04, -4.408891e-01
9.285120000000e-04, -4.279128e-01
9.308160000000e-04, -4.147075e-01
9.331200000000e-04, -4.015785e-01
9.354240000000e-04, -3.882206e-01
9.377280000000e-04, -3.748626e-01
9.400320000000e-04, -3.614283e-01
9.423360000000e-04, -3.479177e-01
9.446400000000e-04, -3.343307e-01
9.469440000000e-04, -3.205911e-01
9.492480000000e-04, -3.068515e-01
9.515520000000e-04, -2.930356e-01
9.538560000000e-04, -2.792196e-01
9.561600000000e-04, -2.652510e-01
9.584640000000e-04, -2.512824e-01
9.607680000000e-04, -2.372374e-01
9.630720000000e-04, -2.231162e-01
9.653760000000e-04, -2.090712e-01
9.676800000000e-04, -1.948736e-01
9.699840000000e-04, -1.805997e-01
9.722880000000e-04, -1.663257e-01
9.745920000000e-04, -1.520518e-01
9.768960000000e-04, -1.377015e-01
9.792000000000e-04, -1.233513e-01
9.815040000000e-04, -1.090010e-01
9.838080000000e-04, -9.465071e-02
9.861120000000e-04, -8.022411e-02
9.884160000000e-04, -6.572118e-02
9.907200000000e-04, -5.129458e-02
9.930240000000e-04, -3.686798e-02
9.953280000000e-04, -2.236505e-02
9.976320000000e-04, -7.862116e-03
9.999360000000e-04, 6.640816e-03
1.002240000000e-03, 2.099109e-02
1.004544000000e-03, 3.549402e-02
1.006848000000e-03, 4.999695e-02
1.009152000000e-03, 6.442355e-02
1.011456000000e-03, 7.885015e-02
1.013760000000e-03, 9.327675e-02
1.016064000000e-03, 1.077034e-01
1.018368000000e-03, 1.220536e-01
1.020672000000e-03, 1.364802e-01
1.022976000000e-03, 1.508305e-01
1.025280000000e-03, 1.650281e-01
1.027584000000e-03, 1.793020e-01
1.029888000000e-03, 1.934996e-01
1.032192000000e-03, 2.076972e-01
1.034496000000e-03, 2.218949e-01
1.036800000000e-03, 2.359398e-01
1.039104000000e-03, 2.499847e-01
1.041408000000e-03, 2.639534e-01
1.043712000000e-03, 2.779220e-01
1.046016000000e-03, 2.918143e-01
1.048320000000e-03, 3.055539e-01
1.050624000000e-03, 3.193698e-01
1.052928000000e-03, 3.331094e-01
1.055232000000e-03, 3.466964e-01
1.057536000000e-03, 3.602070e-01
1.059840000000e-03, 3.736413e-01
1.062144000000e-03, 3.869993e-01
1.064448000000e-03, 4.003572e-01
1.066752000000e-03, 4.136389e-01
1.069056000000e-03, 4.266915e-01
1.071360000000e-03, 4.397442e-01
1.073664000000e-03, 4.527205e-01
1.075968000000e-03, 4.655441e-01
1.078272000000e-03, 4.782914e-01
1.080576000000e-03, 4.909624e-01
1.082880000000e-03, 5.035571e-01
1.085184000000e-03, 5.159990e-01
1.087488000000e-03, 5.283647e-01
1.089792000000e-03, 5.406540e-01
1.092096000000e-03, 5.527144e-01
1.094400000000e-03, 5.646984e-01
1.096704000000e-03, 5.765297e-01
1.099008000000e-03, 5.883610e-01
1.101312000000e-03, 6.000397e-01
1.103616000000e-03, 6.114894e-01
1.105920000000e-03, 6.228628e-01
1.108224000000e-03, 6.341598e-01
1.110528000000e-03, 6.453041e-01
1.112832000000e-03, 6.562958e-01
1.115136000000e-03, 6.672112e-01
1.117440000000e-03, 6.778212e-01
1.119744000000e-03, 6.884313e-01
1.122048000000e-03, 6.988887e-01
1.124352000000e-03, 7.091170e-01
1.126656000000e-03, 7.192691e-01
1.128960000000e-03, 7.292685e-01
1.131264000000e-03, 7.390389e-01
1.133568000000e-03, 7.487329e-01
1.135872000000e-03, 7.582743e-01
1.138176000000e-03, 7.675867e-01
1.140480000000e-03, 7.768228e-01
1.142784000000e-03, 7.859062e-01
1.145088000000e-03, 7.946843e-01
1.147392000000e-03, 8.034624e-01
1.149696000000e-03, 8.119352e-01
1.152000000000e-03, 8.202553e-01
1.154304000000e-03, 8.284991e-01
1.156608000000e-03, 8.365138e-01
1.158912000000e-03, 8.443760e-01
1.161216000000e-03, 8.520091e-01
1.163520000000e-03, 8.595659e-01
1.165824000000e-03, 8.668937e-01
1.168128000000e-03, 8.739925e-01
1.170432000000e-03, 8.809386e-01
1.172736000000e-03, 8.876558e-01
1.175040000000e-03, 8.942202e-01
1.177344000000e-03, 9.005557e-01
1.179648000000e-03, 9.068149e-01
1.181952000000e-03, 9.128451e-01
1.184256000000e-03, 9.186462e-01
1.186560000000e-03, 9.242947e-01
