% Moku:Go Oscilloscope
% Channel A
% Channel B
% Time span 2.341 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Acquired 2023-03-12 T 14:44:29 +1100
% Time (s), Voltage (V), Freq (Hz), FFT (dBm)
-3.939840000000e-04, -9.999390e-01, 7.764480e-04, -3.140164e+01
-3.916800000000e-04, -9.999390e-01, 7.787520e-04, -4.029480e+01
-3.893760000000e-04, -9.999390e-01, 7.810560e-04, -6.674455e+01
-3.870720000000e-04, -9.999390e-01, 7.833600e-04, -5.217755e+01
-3.847680000000e-04, -9.999390e-01, 7.856640e-04, -4.980137e+01
-3.824640000000e-04, -9.999390e-01, 7.879680e-04, -3.551263e+01
-3.801600000000e-04, -9.999390e-01, 7.902720e-04, -2.919333e+01
-3.778560000000e-04, -9.999390e-01, 7.925760e-04, -2.639913e+01
-3.755520000000e-04, -9.999390e-01, 7.948800e-04, -2.645463e+01
-3.732480000000e-04, -9.999390e-01, 7.971840e-04, -2.937539e+01
-3.709440000000e-04, -9.999390e-01, 7.994880e-04, -3.589408e+01
-3.686400000000e-04, -9.999390e-01, 8.017920e-04, -5.093197e+01
-3.663360000000e-04, -9.999390e-01, 8.040960e-04, -5.222492e+01
-3.640320000000e-04, -9.999390e-01, 8.064000e-04, -7.281591e+01
-3.617280000000e-04, -9.999390e-01, 8.087040e-04, -4.032830e+01
-3.594240000000e-04, -9.999390e-01, 8.110080e-04, -3.172551e+01
-3.571200000000e-04, -9.999390e-01, 8.133120e-04, -2.754089e+01
-3.548160000000e-04, -9.999390e-01, 8.156160e-04, -2.637634e+01
-3.525120000000e-04, -9.999390e-01, 8.179200e-04, -2.800827e+01
-3.502080000000e-04, -9.999390e-01, 8.202240e-04, -3.277664e+01
-3.479040000000e-04, -9.999390e-01, 8.225280e-04, -4.256725e+01
-3.456000000000e-04, -9.999390e-01, 8.248320e-04, -5.948537e+01
-3.432960000000e-04, -9.999390e-01, 8.271360e-04, -5.381651e+01
-3.409920000000e-04, -9.999390e-01, 8.294400e-04, -4.749496e+01
-3.386880000000e-04, -9.999390e-01, 8.317440e-04, -3.504161e+01
-3.363840000000e-04, -9.999390e-01, 8.340480e-04, -2.924657e+01
-3.340800000000e-04, -9.999390e-01, 8.363520e-04, -2.682378e+01
-3.317760000000e-04, -9.999390e-01, 8.386560e-04, -2.722497e+01
-3.294720000000e-04, -9.999390e-01, 8.409600e-04, -3.053070e+01
-3.271680000000e-04, -9.999390e-01, 8.432640e-04, -3.763624e+01
-3.248640000000e-04, -9.999390e-01, 8.455680e-04, -5.571291e+01
-3.225600000000e-04, -9.999390e-01, 8.478720e-04, -5.236276e+01
-3.202560000000e-04, -9.999390e-01, 8.501760e-04, -6.531122e+01
-3.179520000000e-04, -9.999390e-01, 8.524800e-04, -3.943719e+01
-3.156480000000e-04, -9.999390e-01, 8.547840e-04, -3.157514e+01
-3.133440000000e-04, -9.999390e-01, 8.570880e-04, -2.780202e+01
-3.110400000000e-04, -9.999390e-01, 8.593920e-04, -2.698633e+01
-3.087360000000e-04, -9.999390e-01, 8.616960e-04, -2.897641e+01
-3.064320000000e-04, -9.999390e-01, 8.640000e-04, -3.420359e+01
-3.041280000000e-04, -9.999390e-01, 8.663040e-04, -4.506281e+01
-3.018240000000e-04, -9.999390e-01, 8.686080e-04, -5.660566e+01
-2.995200000000e-04, -9.999390e-01, 8.709120e-04, -5.614466e+01
-2.972160000000e-04, -9.999390e-01, 8.732160e-04, -4.570446e+01
-2.949120000000e-04, -9.999390e-01, 8.755200e-04, -3.463946e+01
-2.926080000000e-04, -9.999390e-01, 8.778240e-04, -2.933426e+01
-2.903040000000e-04, -9.999390e-01, 8.801280e-04, -2.727566e+01
-2.880000000000e-04, -9.999390e-01, 8.824320e-04, -2.802349e+01
-2.856960000000e-04, -9.999390e-01, 8.847360e-04, -3.172563e+01
-2.833920000000e-04, -9.999390e-01, 8.870400e-04, -3.947835e+01
-2.810880000000e-04, -9.999390e-01, 8.893440e-04, -6.323337e+01
-2.787840000000e-04, -9.999390e-01, 8.916480e-04, -5.287923e+01
-2.764800000000e-04, -9.999390e-01, 8.939520e-04, -5.758990e+01
-2.741760000000e-04, -9.999390e-01, 8.962560e-04, -3.867327e+01
-2.718720000000e-04, -9.999390e-01, 8.985600e-04, -3.146931e+01
-2.695680000000e-04, -9.999390e-01, 9.008640e-04, -2.809342e+01
-2.672640000000e-04, -9.999390e-01, 9.031680e-04, -2.762453e+01
-2.649600000000e-04, -9.999390e-01, 9.054720e-04, -2.997862e+01
-2.626560000000e-04, -9.999390e-01, 9.077760e-04, -3.569183e+01
-2.603520000000e-04, -9.999390e-01, 9.100800e-04, -4.787153e+01
-2.580480000000e-04, -9.999390e-01, 9.123840e-04, -5.518324e+01
-2.557440000000e-04, -9.999390e-01, 9.146880e-04, -5.970163e+01
-2.534400000000e-04, -9.999390e-01, 9.169920e-04, -4.425524e+01
-2.511360000000e-04, -9.999390e-01, 9.192960e-04, -3.430068e+01
-2.488320000000e-04, -9.999390e-01, 9.216000e-04, -2.945726e+01
-2.465280000000e-04, -9.999390e-01, 9.239040e-04, -2.775713e+01
-2.442240000000e-04, -9.999390e-01, 9.262080e-04, -2.885362e+01
-2.419200000000e-04, -9.999390e-01, 9.285120e-04, -3.296584e+01
-2.396160000000e-04, -9.999390e-01, 9.308160e-04, -4.144364e+01
-2.373120000000e-04, -9.999390e-01, 9.331200e-04, -8.435951e+01
-2.350080000000e-04, -9.999390e-01, 9.354240e-04, -5.376870e+01
-2.327040000000e-04, -9.999390e-01, 9.377280e-04, -5.353687e+01
-2.304000000000e-04, -9.999390e-01, 9.400320e-04, -3.801605e+01
-2.280960000000e-04, -9.999390e-01, 9.423360e-04, -3.140736e+01
-2.257920000000e-04, -9.999390e-01, 9.446400e-04, -2.841701e+01
-2.234880000000e-04, -9.999390e-01, 9.469440e-04, -2.829368e+01
-2.211840000000e-04, -9.999390e-01, 9.492480e-04, -3.101885e+01
-2.188800000000e-04, -9.999390e-01, 9.515520e-04, -3.725169e+01
-2.165760000000e-04, -9.999390e-01, 9.538560e-04, -5.115130e+01
-2.142720000000e-04, -9.999390e-01, 9.561600e-04, -5.453526e+01
-2.119680000000e-04, -9.999390e-01, 9.584640e-04, -6.644539e+01
-2.096640000000e-04, -9.999390e-01, 9.607680e-04, -4.305094e+01
-2.073600000000e-04, -9.999390e-01, 9.630720e-04, -3.402133e+01
-2.050560000000e-04, -9.999390e-01, 9.653760e-04, -2.961664e+01
-2.027520000000e-04, -9.999390e-01, 9.676800e-04, -2.827033e+01
-2.004480000000e-04, -9.999390e-01, 9.699840e-04, -2.971852e+01
-1.981440000000e-04, -9.999390e-01, 9.722880e-04, -3.425747e+01
-1.958400000000e-04, -9.999390e-01, 9.745920e-04, -4.356419e+01
-1.935360000000e-04, -9.999390e-01, 9.768960e-04, -6.439666e+01
-1.912320000000e-04, -9.999390e-01, 9.792000e-04, -5.508549e+01
-1.889280000000e-04, -9.999390e-01, 9.815040e-04, -5.078413e+01
-1.866240000000e-04, -9.999390e-01, 9.838080e-04, -3.745153e+01
-1.843200000000e-04, -9.999390e-01, 9.861120e-04, -3.138888e+01
-1.820160000000e-04, -9.999390e-01, 9.884160e-04, -2.877443e+01
-1.797120000000e-04, -9.999390e-01, 9.907200e-04, -2.899644e+01
-1.774080000000e-04, -9.999390e-01, 9.930240e-04, -3.210126e+01
-1.751040000000e-04, -9.999390e-01, 9.953280e-04, -3.889538e+01
-1.728000000000e-04, -9.999390e-01, 9.976320e-04, -5.521942e+01
-1.704960000000e-04, -9.999390e-01, 9.999360e-04, -5.440510e+01
-1.681920000000e-04, -9.999390e-01, 1.002240e-03, -7.863022e+01
-1.658880000000e-04, -9.999390e-01, 1.004544e-03, -4.203354e+01
-1.635840000000e-04, -9.999390e-01, 1.006848e-03, -3.379826e+01
-1.612800000000e-04, -9.999390e-01, 1.009152e-03, -2.981350e+01
-1.589760000000e-04, -9.999390e-01, 1.011456e-03, -2.881741e+01
-1.566720000000e-04, -9.999390e-01, 1.013760e-03, -3.062126e+01
-1.543680000000e-04, -9.999390e-01, 1.016064e-03, -3.560710e+01
-1.520640000000e-04, -9.999390e-01, 1.018368e-03, -4.588593e+01
-1.497600000000e-04, -9.999390e-01, 1.020672e-03, -5.997412e+01
-1.474560000000e-04, -9.999390e-01, 1.022976e-03, -5.696979e+01
-1.451520000000e-04, -9.999390e-01, 1.025280e-03, -4.871207e+01
-1.428480000000e-04, -9.999390e-01, 1.027584e-03, -3.696954e+01
-1.405440000000e-04, -9.999390e-01, 1.029888e-03, -3.141388e+01
-1.382400000000e-04, -9.999390e-01, 1.032192e-03, -2.916729e+01
-1.359360000000e-04, -9.999390e-01, 1.034496e-03, -2.973529e+01
-1.336320000000e-04, -9.999390e-01, 1.036800e-03, -3.323021e+01
-1.313280000000e-04, -9.999390e-01, 1.039104e-03, -4.063838e+01
-1.290240000000e-04, -9.999390e-01, 1.041408e-03, -6.090389e+01
-1.267200000000e-04, -9.999390e-01, 1.043712e-03, -5.468617e+01
-1.244160000000e-04, -9.999390e-01, 1.046016e-03, -6.287359e+01
-1.221120000000e-04, -9.999390e-01, 1.048320e-03, -4.116614e+01
-1.198080000000e-04, -9.999390e-01, 1.050624e-03, -3.362924e+01
-1.175040000000e-04, -9.999390e-01, 1.052928e-03, -3.004884e+01
-1.152000000000e-04, -9.999390e-01, 1.055232e-03, -2.940044e+01
-1.128960000000e-04, -9.999390e-01, 1.057536e-03, -3.156507e+01
-1.105920000000e-04, -9.999390e-01, 1.059840e-03, -3.702222e+01
-1.082880000000e-04, -9.999390e-01, 1.062144e-03, -4.847822e+01
-1.059840000000e-04, -9.999390e-01, 1.064448e-03, -5.789963e+01
-1.036800000000e-04, -9.999390e-01, 1.066752e-03, -5.974741e+01
-1.013760000000e-04, -9.999390e-01, 1.069056e-03, -4.706571e+01
-9.907200000000e-05, -9.999390e-01, 1.071360e-03, -3.656248e+01
-9.676800000000e-05, -9.999390e-01, 1.073664e-03, -3.148252e+01
-9.446400000000e-05, -9.999390e-01, 1.075968e-03, -2.959725e+01
-9.216000000000e-05, -9.999390e-01, 1.078272e-03, -3.051274e+01
-8.985600000000e-05, -9.999390e-01, 1.080576e-03, -3.441029e+01
-8.755200000000e-05, -9.999390e-01, 1.082880e-03, -4.250050e+01
-8.524800000000e-05, -9.999390e-01, 1.085184e-03, -7.223650e+01
-8.294400000000e-05, -9.999390e-01, 1.087488e-03, -5.534506e+01
-8.064000000000e-05, -9.999390e-01, 1.089792e-03, -5.748289e+01
-7.833600000000e-05, -9.999390e-01, 1.092096e-03, -4.042361e+01
-7.603200000000e-05, -9.999390e-01, 1.094400e-03, -3.351278e+01
-7.372800000000e-05, -9.999390e-01, 1.096704e-03, -3.032377e+01
-7.142400000000e-05, -9.999390e-01, 1.099008e-03, -3.002143e+01
-6.912000000000e-05, -9.999390e-01, 1.101312e-03, -3.255324e+01
-6.681600000000e-05, -9.999390e-01, 1.103616e-03, -3.851176e+01
-6.451200000000e-05, -9.999390e-01, 1.105920e-03, -5.145633e+01
-6.220800000000e-05, -9.999390e-01, 1.108224e-03, -5.686815e+01
-5.990400000000e-05, -9.999390e-01, 1.110528e-03, -6.434977e+01
-5.760000000000e-05, -9.999390e-01, 1.112832e-03, -4.571548e+01
-5.529600000000e-05, -9.999390e-01, 1.115136e-03, -3.622487e+01
-5.299200000000e-05, -9.999390e-01, 1.117440e-03, -3.159509e+01
-5.068800000000e-05, -9.999390e-01, 1.119744e-03, -3.006591e+01
-4.838400000000e-05, -9.999390e-01, 1.122048e-03, -3.133139e+01
-4.608000000000e-05, -9.999390e-01, 1.124352e-03, -3.564665e+01
-4.377600000000e-05, -9.999390e-01, 1.126656e-03, -4.450808e+01
-4.147200000000e-05, -9.999390e-01, 1.128960e-03, -7.149286e+01
-3.916800000000e-05, -9.999390e-01, 1.131264e-03, -5.640324e+01
-3.686400000000e-05, -9.999390e-01, 1.133568e-03, -5.415596e+01
-3.456000000000e-05, -9.999390e-01, 1.135872e-03, -3.978830e+01
-3.225600000000e-05, -9.999390e-01, 1.138176e-03, -3.344776e+01
-2.995200000000e-05, -9.999390e-01, 1.140480e-03, -3.063949e+01
-2.764800000000e-05, -9.999390e-01, 1.142784e-03, -3.068245e+01
-2.534400000000e-05, -9.999390e-01, 1.145088e-03, -3.358921e+01
-2.304000000000e-05, -9.999390e-01, 1.147392e-03, -4.008629e+01
-2.073600000000e-05, -9.999390e-01, 1.149696e-03, -5.503553e+01
-1.843200000000e-05, -9.999390e-01, 1.152000e-03, -5.646713e+01
-1.612800000000e-05, -9.999390e-01, 1.154304e-03, -7.611295e+01
-1.382400000000e-05, -9.999390e-01, 1.156608e-03, -4.458633e+01
-1.152000000000e-05, -9.999390e-01, 1.158912e-03, -3.595266e+01
-9.216000000000e-06, -9.999390e-01, 1.161216e-03, -3.175215e+01
-6.912000000000e-06, -9.999390e-01, 1.163520e-03, -3.057489e+01
-4.608000000000e-06, -9.999390e-01, 1.165824e-03, -3.219382e+01
-2.304000000000e-06, -9.999390e-01, 1.168128e-03, -3.694511e+01
0.000000000000e+00, 0.000000e+00, 1.170432e-03, -4.669851e+01
2.304000000000e-06, 9.999390e-01, 1.172736e-03, -6.383955e+01
4.608000000000e-06, 9.999390e-01, 1.175040e-03, -5.794982e+01
6.912000000000e-06, 9.999390e-01, 1.177344e-03, -5.176013e+01
9.216000000000e-06, 9.999390e-01, 1.179648e-03, -3.924788e+01
1.152000000000e-05, 9.999390e-01, 1.181952e-03, -3.343354e+01
1.382400000000e-05, 9.999390e-01, 1.184256e-03, -3.099716e+01
1.612800000000e-05, 9.999390e-01, 1.186560e-03, -3.138567e+01
1.843200000000e-05, 9.999390e-01, 1.188864e-03, -3.467683e+01
2.073600000000e-05, 9.999390e-01, 1.191168e-03, -4.175898e+01
2.304000000000e-05, 9.999390e-01, 1.193472e-03, -5.969738e+01
2.534400000000e-05, 9.999390e-01, 1.195776e-03, -5.652745e+01
2.764800000000e-05, 9.999390e-01, 1.198080e-03, -6.992258e+01
2.995200000000e-05, 9.999390e-01, 1.200384e-03, -4.363152e+01
3.225600000000e-05, 9.999390e-01, 1.202688e-03, -3.574276e+01
3.456000000000e-05, 9.999390e-01, 1.204992e-03, -3.195440e+01
3.686400000000e-05, 9.999390e-01, 1.207296e-03, -3.112596e+01
3.916800000000e-05, 9.999390e-01, 1.209600e-03, -3.310282e+01
4.147200000000e-05, 9.999390e-01, 1.211904e-03, -3.831223e+01
4.377600000000e-05, 9.999390e-01, 1.214208e-03, -4.912709e+01
4.608000000000e-05, 9.999390e-01, 1.216512e-03, -6.083100e+01
4.838400000000e-05, 9.999390e-01, 1.218816e-03, -6.019335e+01
5.068800000000e-05, 9.999390e-01, 1.221120e-03, -4.990494e+01
5.299200000000e-05, 9.999390e-01, 1.223424e-03, -3.879324e+01
5.529600000000e-05, 9.999390e-01, 1.225728e-03, -3.346998e+01
5.760000000000e-05, 9.999390e-01, 1.228032e-03, -3.139811e+01
5.990400000000e-05, 9.999390e-01, 1.230336e-03, -3.213324e+01
6.220800000000e-05, 9.999390e-01, 1.232640e-03, -3.582031e+01
6.451200000000e-05, 9.999390e-01, 1.234944e-03, -4.354703e+01
6.681600000000e-05, 9.999390e-01, 1.237248e-03, -6.699713e+01
6.912000000000e-05, 9.999390e-01, 1.239552e-03, -5.698314e+01
7.142400000000e-05, 9.999390e-01, 1.241856e-03, -6.190079e+01
7.372800000000e-05, 9.999390e-01, 1.244160e-03, -4.282060e+01
7.603200000000e-05, 9.999390e-01, 1.246464e-03, -3.559303e+01
7.833600000000e-05, 9.999390e-01, 1.248768e-03, -3.220261e+01
8.064000000000e-05, 9.999390e-01, 1.251072e-03, -3.172097e+01
8.294400000000e-05, 9.999390e-01, 1.253376e-03, -3.406146e+01
8.524800000000e-05, 9.999390e-01, 1.255680e-03, -3.975583e+01
8.755200000000e-05, 9.999390e-01, 1.257984e-03, -5.188071e+01
8.985600000000e-05, 9.999390e-01, 1.260288e-03, -5.933258e+01
9.216000000000e-05, 9.999390e-01, 1.262592e-03, -6.365072e+01
9.446400000000e-05, 9.999390e-01, 1.264896e-03, -4.840991e+01
9.676800000000e-05, 9.999390e-01, 1.267200e-03, -3.841753e+01
9.907200000000e-05, 9.999390e-01, 1.269504e-03, -3.355715e+01
1.013760000000e-04, 9.999390e-01, 1.271808e-03, -3.184386e+01
1.036800000000e-04, 9.999390e-01, 1.274112e-03, -3.292750e+01
1.059840000000e-04, 9.999390e-01, 1.276416e-03, -3.702420e+01
1.082880000000e-04, 9.999390e-01, 1.278720e-03, -4.547303e+01
1.105920000000e-04, 9.999390e-01, 1.281024e-03, -9.109739e+01
1.128960000000e-04, 9.999390e-01, 1.283328e-03, -5.782806e+01
1.152000000000e-04, 9.999390e-01, 1.285632e-03, -5.775157e+01
1.175040000000e-04, 9.999390e-01, 1.287936e-03, -4.213240e+01
1.198080000000e-04, 9.999390e-01, 1.290240e-03, -3.550223e+01
1.221120000000e-04, 9.999390e-01, 1.292544e-03, -3.249778e+01
1.244160000000e-04, 9.999390e-01, 1.294848e-03, -3.236177e+01
1.267200000000e-04, 9.999390e-01, 1.297152e-03, -3.507304e+01
1.290240000000e-04, 9.999390e-01, 1.299456e-03, -4.128565e+01
1.313280000000e-04, 9.999390e-01, 1.301760e-03, -5.511161e+01
1.336320000000e-04, 9.999390e-01, 1.304064e-03, -5.863788e+01
1.359360000000e-04, 9.999390e-01, 1.306368e-03, -7.015943e+01
1.382400000000e-04, 9.999390e-01, 1.308672e-03, -4.717738e+01
1.405440000000e-04, 9.999390e-01, 1.310976e-03, -3.811594e+01
1.428480000000e-04, 9.999390e-01, 1.313280e-03, -3.369533e+01
1.451520000000e-04, 9.999390e-01, 1.315584e-03, -3.233600e+01
1.474560000000e-04, 9.999390e-01, 1.317888e-03, -3.377109e+01
1.497600000000e-04, 9.999390e-01, 1.320192e-03, -3.829384e+01
1.520640000000e-04, 9.999390e-01, 1.322496e-03, -4.756758e+01
1.543680000000e-04, 9.999390e-01, 1.324800e-03, -6.873424e+01
1.566720000000e-04, 9.999390e-01, 1.327104e-03, -5.911126e+01
1.589760000000e-04, 9.999390e-01, 1.329408e-03, -5.495225e+01
1.612800000000e-04, 9.999390e-01, 1.331712e-03, -4.155175e+01
1.635840000000e-04, 9.999390e-01, 1.334016e-03, -3.546949e+01
1.658880000000e-04, 9.999390e-01, 1.336320e-03, -3.284122e+01
1.681920000000e-04, 9.999390e-01, 1.338624e-03, -3.305045e+01
1.704960000000e-04, 9.999390e-01, 1.340928e-03, -3.614109e+01
1.728000000000e-04, 9.999390e-01, 1.343232e-03, -4.291355e+01
1.751040000000e-04, 9.999390e-01, 1.345536e-03, -5.912824e+01
1.774080000000e-04, 9.999390e-01, 1.347840e-03, -5.848274e+01
1.797120000000e-04, 9.999390e-01, 1.350144e-03, -8.441341e+01
1.820160000000e-04, 9.999390e-01, 1.352448e-03, -4.614816e+01
1.843200000000e-04, 9.999390e-01, 1.354752e-03, -3.788519e+01
1.866240000000e-04, 9.999390e-01, 1.357056e-03, -3.388517e+01
1.889280000000e-04, 9.999390e-01, 1.359360e-03, -3.287620e+01
1.912320000000e-04, 9.999390e-01, 1.361664e-03, -3.466680e+01
1.935360000000e-04, 9.999390e-01, 1.363968e-03, -3.963565e+01
1.958400000000e-04, 9.999390e-01, 1.366272e-03, -4.987525e+01
1.981440000000e-04, 9.999390e-01, 1.368576e-03, -6.416255e+01
2.004480000000e-04, 9.999390e-01, 1.370880e-03, -6.096727e+01
2.027520000000e-04, 9.999390e-01, 1.373184e-03, -5.286210e+01
2.050560000000e-04, 9.999390e-01, 1.375488e-03, -4.106811e+01
2.073600000000e-04, 9.999390e-01, 1.377792e-03, -3.549441e+01
2.096640000000e-04, 9.999390e-01, 1.380096e-03, -3.323432e+01
2.119680000000e-04, 9.999390e-01, 1.382400e-03, -3.378941e+01
2.142720000000e-04, 9.999390e-01, 1.384704e-03, -3.726968e+01
2.165760000000e-04, 9.999390e-01, 1.387008e-03, -4.465427e+01
2.188800000000e-04, 9.999390e-01, 1.389312e-03, -6.472435e+01
2.211840000000e-04, 9.999390e-01, 1.391616e-03, -5.875437e+01
2.234880000000e-04, 9.999390e-01, 1.393920e-03, -6.724063e+01
2.257920000000e-04, 9.999390e-01, 1.396224e-03, -4.528403e+01
2.280960000000e-04, 9.999390e-01, 1.398528e-03, -3.772289e+01
2.304000000000e-04, 9.999390e-01, 1.400832e-03, -3.412773e+01
2.327040000000e-04, 9.999390e-01, 1.403136e-03, -3.346643e+01
2.350080000000e-04, 9.999390e-01, 1.405440e-03, -3.561761e+01
2.373120000000e-04, 9.999390e-01, 1.407744e-03, -4.105703e+01
2.396160000000e-04, 9.999390e-01, 1.410048e-03, -5.246481e+01
2.419200000000e-04, 9.999390e-01, 1.412352e-03, -6.204800e+01
2.442240000000e-04, 9.999390e-01, 1.414656e-03, -6.371345e+01
2.465280000000e-04, 9.999390e-01, 1.416960e-03, -5.121855e+01
2.488320000000e-04, 9.999390e-01, 1.419264e-03, -4.067413e+01
2.511360000000e-04, 9.999390e-01, 1.421568e-03, -3.557718e+01
2.534400000000e-04, 9.999390e-01, 1.423872e-03, -3.367863e+01
2.557440000000e-04, 9.999390e-01, 1.426176e-03, -3.458117e+01
2.580480000000e-04, 9.999390e-01, 1.428480e-03, -3.846361e+01
2.603520000000e-04, 9.999390e-01, 1.430784e-03, -4.652743e+01
2.626560000000e-04, 9.999390e-01, 1.433088e-03, -7.559454e+01
2.649600000000e-04, 9.999390e-01, 1.435392e-03, -5.941780e+01
2.672640000000e-04, 9.999390e-01, 1.437696e-03, -6.174581e+01
2.695680000000e-04, 9.999390e-01, 1.440000e-03, -4.455989e+01
2.718720000000e-04, 9.999390e-01, 1.442304e-03, -3.762747e+01
2.741760000000e-04, 9.999390e-01, 1.444608e-03, -3.442424e+01
2.764800000000e-04, 9.999390e-01, 1.446912e-03, -3.410895e+01
2.787840000000e-04, 9.999390e-01, 1.449216e-03, -3.662699e+01
2.810880000000e-04, 9.999390e-01, 1.451520e-03, -4.256674e+01
2.833920000000e-04, 9.999390e-01, 1.453824e-03, -5.544924e+01
2.856960000000e-04, 9.999390e-01, 1.456128e-03, -6.101324e+01
2.880000000000e-04, 9.999390e-01, 1.458432e-03, -6.823787e+01
2.903040000000e-04, 9.999390e-01, 1.460736e-03, -4.988870e+01
2.926080000000e-04, 9.999390e-01, 1.463040e-03, -4.036439e+01
2.949120000000e-04, 9.999390e-01, 1.465344e-03, -3.571850e+01
2.972160000000e-04, 9.999390e-01, 1.467648e-03, -3.417609e+01
2.995200000000e-04, 9.999390e-01, 1.469952e-03, -3.542849e+01
3.018240000000e-04, 9.999390e-01, 1.472256e-03, -3.972824e+01
3.041280000000e-04, 9.999390e-01, 1.474560e-03, -4.855983e+01
3.064320000000e-04, 9.999390e-01, 1.476864e-03, -7.620007e+01
3.087360000000e-04, 9.999390e-01, 1.479168e-03, -6.049477e+01
3.110400000000e-04, 9.999390e-01, 1.481472e-03, -5.840838e+01
3.133440000000e-04, 9.999390e-01, 1.483776e-03, -4.395864e+01
3.156480000000e-04, 9.999390e-01, 1.486080e-03, -3.759832e+01
3.179520000000e-04, 9.999390e-01, 1.488384e-03, -3.477618e+01
3.202560000000e-04, 9.999390e-01, 1.490688e-03, -3.480623e+01
3.225600000000e-04, 9.999390e-01, 1.492992e-03, -3.769895e+01
3.248640000000e-04, 9.999390e-01, 1.495296e-03, -4.417584e+01
3.271680000000e-04, 9.999390e-01, 1.497600e-03, -5.903706e+01
3.294720000000e-04, 9.999390e-01, 1.499904e-03, -6.063347e+01
3.317760000000e-04, 9.999390e-01, 1.502208e-03, -7.935127e+01
3.340800000000e-04, 9.999390e-01, 1.504512e-03, -4.879731e+01
3.363840000000e-04, 9.999390e-01, 1.506816e-03, -4.013517e+01
3.386880000000e-04, 9.999390e-01, 1.509120e-03, -3.591939e+01
3.409920000000e-04, 9.999390e-01, 1.511424e-03, -3.472897e+01
3.432960000000e-04, 9.999390e-01, 1.513728e-03, -3.633459e+01
3.456000000000e-04, 9.999390e-01, 1.516032e-03, -4.106976e+01
3.479040000000e-04, 9.999390e-01, 1.518336e-03, -5.078865e+01
3.502080000000e-04, 9.999390e-01, 1.520640e-03, -6.819392e+01
3.525120000000e-04, 9.999390e-01, 1.522944e-03, -6.207039e+01
3.548160000000e-04, 9.999390e-01, 1.525248e-03, -5.603891e+01
3.571200000000e-04, 9.999390e-01, 1.527552e-03, -4.346818e+01
3.594240000000e-04, 9.999390e-01, 1.529856e-03, -3.763560e+01
3.617280000000e-04, 9.999390e-01, 1.532160e-03, -3.518551e+01
3.640320000000e-04, 9.999390e-01, 1.534464e-03, -3.556103e+01
3.663360000000e-04, 9.999390e-01, 1.536768e-03, -3.883793e+01
3.686400000000e-04, 9.999390e-01, 1.539072e-03, -4.589835e+01
3.709440000000e-04, 9.999390e-01, 1.541376e-03, -6.369328e+01
3.732480000000e-04, 9.999390e-01, 1.543680e-03, -6.073644e+01
3.755520000000e-04, 9.999390e-01, 1.545984e-03, -7.467756e+01
3.778560000000e-04, 9.999390e-01, 1.548288e-03, -4.789806e+01
3.801600000000e-04, 9.999390e-01, 1.550592e-03, -3.998438e+01
3.824640000000e-04, 9.999390e-01, 1.552896e-03, -3.618130e+01
3.847680000000e-04, 9.999390e-01, 1.555200e-03, -3.533981e+01
3.870720000000e-04, 9.999390e-01, 1.557504e-03, -3.730319e+01
3.893760000000e-04, 9.999390e-01, 1.559808e-03, -4.249572e+01
3.916800000000e-04, 9.999390e-01, 1.562112e-03, -5.326855e+01
3.939840000000e-04, 9.999390e-01, 1.564416e-03, -6.516259e+01
3.962880000000e-04, 9.999390e-01, 1.566720e-03, -6.434527e+01
3.985920000000e-04, 9.999390e-01, 1.569024e-03, -5.423663e+01
4.008960000000e-04, 9.999390e-01, 1.571328e-03, -4.308015e+01
4.032000000000e-04, 9.999390e-01, 1.573632e-03, -3.774002e+01
4.055040000000e-04, 9.999390e-01, 1.575936e-03, -3.565463e+01
4.078080000000e-04, 9.999390e-01, 1.578240e-03, -3.637660e+01
4.101120000000e-04, 9.999390e-01, 1.580544e-03, -4.004903e+01
4.124160000000e-04, 9.999390e-01, 1.582848e-03, -4.775207e+01
4.147200000000e-04, 9.999390e-01, 1.585152e-03, -7.088692e+01
4.170240000000e-04, 9.999390e-01, 1.587456e-03, -6.125253e+01
4.193280000000e-04, 9.999390e-01, 1.589760e-03, -6.641741e+01
4.216320000000e-04, 9.999390e-01, 1.592064e-03, -4.716069e+01
4.239360000000e-04, 9.999390e-01, 1.594368e-03, -3.991112e+01
4.262400000000e-04, 9.999390e-01, 1.596672e-03, -3.650631e+01
4.285440000000e-04, 9.999390e-01, 1.598976e-03, -3.601157e+01
4.308480000000e-04, 9.999390e-01, 1.601280e-03, -3.833846e+01
4.331520000000e-04, 9.999390e-01, 1.603584e-03, -4.401524e+01
4.354560000000e-04, 9.999390e-01, 1.605888e-03, -5.608641e+01
4.377600000000e-04, 9.999390e-01, 1.608192e-03, -6.370838e+01
4.400640000000e-04, 9.999390e-01, 1.610496e-03, -6.781838e+01
4.423680000000e-04, 9.999390e-01, 1.612800e-03, -5.281788e+01
4.446720000000e-04, 9.999390e-01, 1.615104e-03, -4.278930e+01
4.469760000000e-04, 9.999390e-01, 1.617408e-03, -3.791296e+01
4.492800000000e-04, 9.999390e-01, 1.619712e-03, -3.618633e+01
