% Moku:Go Oscilloscope
% Channel A
% Channel B
% Time span 2.754 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Acquired 2023-03-12 T 14:48:05 +1100
Time (s), Voltage (V), Freq (Hz), FFT (dBm)
-4.194560000000e-04, -3.270793e-01, 9.576960e-04, -9.533266e+01
-4.166720000000e-04, -3.382236e-01, 9.604800e-04, -7.601553e+01
-4.138880000000e-04, -3.493680e-01, 9.632640e-04, -6.820823e+01
-4.111040000000e-04, -3.605124e-01, 9.660480e-04, -6.443607e+01
-4.083200000000e-04, -3.716567e-01, 9.688320e-04, -6.361577e+01
-4.055360000000e-04, -3.828011e-01, 9.716160e-04, -6.558971e+01
-4.027520000000e-04, -3.938691e-01, 9.744000e-04, -7.080822e+01
-3.999680000000e-04, -4.050135e-01, 9.771840e-04, -8.133316e+01
-3.971840000000e-04, -4.161578e-01, 9.799680e-04, -9.992562e+01
-3.944000000000e-04, -4.272258e-01, 9.827520e-04, -9.759221e+01
-3.916160000000e-04, -4.383702e-01, 9.855360e-04, -9.764376e+01
-3.888320000000e-04, -4.495146e-01, 9.883200e-04, -1.001035e+02
-3.860480000000e-04, -4.606589e-01, 9.911040e-04, -8.225918e+01
-3.832640000000e-04, -4.718033e-01, 9.938880e-04, -7.182344e+01
-3.804800000000e-04, -4.829476e-01, 9.966720e-04, -6.665377e+01
-3.776960000000e-04, -4.940920e-01, 9.994560e-04, -6.470290e+01
-3.749120000000e-04, -5.052363e-01, 1.002240e-03, -6.554062e+01
-3.721280000000e-04, -5.163807e-01, 1.005024e-03, -6.934291e+01
-3.693440000000e-04, -5.275251e-01, 1.007808e-03, -7.721683e+01
-3.665600000000e-04, -5.386694e-01, 1.010592e-03, -9.640251e+01
-3.637760000000e-04, -5.498138e-01, 1.013376e-03, -9.455744e+01
-3.609920000000e-04, -5.609581e-01, 1.016160e-03, -1.200721e+02
-3.582080000000e-04, -5.721025e-01, 1.018944e-03, -9.882228e+01
-3.554240000000e-04, -5.832469e-01, 1.021728e-03, -8.922069e+01
-3.526400000000e-04, -5.943912e-01, 1.024512e-03, -7.531301e+01
-3.498560000000e-04, -6.055356e-01, 1.027296e-03, -6.863808e+01
-3.470720000000e-04, -6.166036e-01, 1.030080e-03, -6.554220e+01
-3.442880000000e-04, -6.276716e-01, 1.032864e-03, -6.529174e+01
-3.415040000000e-04, -6.388160e-01, 1.035648e-03, -6.786186e+01
-3.387200000000e-04, -6.499603e-01, 1.038432e-03, -7.389327e+01
-3.359360000000e-04, -6.611047e-01, 1.041216e-03, -8.636942e+01
-3.331520000000e-04, -6.722491e-01, 1.044000e-03, -9.633071e+01
-3.303680000000e-04, -6.833934e-01, 1.046784e-03, -9.825335e+01
-3.275840000000e-04, -6.945378e-01, 1.049568e-03, -9.330396e+01
-3.248000000000e-04, -7.056821e-01, 1.052352e-03, -9.551140e+01
-3.220160000000e-04, -7.168265e-01, 1.055136e-03, -8.042298e+01
-3.192320000000e-04, -7.279708e-01, 1.057920e-03, -7.145136e+01
-3.164480000000e-04, -7.391152e-01, 1.060704e-03, -6.696818e+01
-3.136640000000e-04, -7.502596e-01, 1.063488e-03, -6.554719e+01
-3.108800000000e-04, -7.614039e-01, 1.066272e-03, -6.690303e+01
-3.080960000000e-04, -7.725483e-01, 1.069056e-03, -7.134186e+01
-3.053120000000e-04, -7.836926e-01, 1.071840e-03, -8.035970e+01
-3.025280000000e-04, -7.948370e-01, 1.074624e-03, -9.904092e+01
-2.997440000000e-04, -8.059050e-01, 1.077408e-03, -9.528804e+01
-2.969600000000e-04, -8.169730e-01, 1.080192e-03, -1.011129e+02
-2.941760000000e-04, -8.281174e-01, 1.082976e-03, -9.647500e+01
-2.913920000000e-04, -8.392618e-01, 1.085760e-03, -8.750692e+01
-2.886080000000e-04, -8.504061e-01, 1.088544e-03, -7.499434e+01
-2.858240000000e-04, -8.615505e-01, 1.091328e-03, -6.894585e+01
-2.830400000000e-04, -8.726948e-01, 1.094112e-03, -6.634125e+01
-2.802560000000e-04, -8.838392e-01, 1.096896e-03, -6.654532e+01
-2.774720000000e-04, -8.949836e-01, 1.099680e-03, -6.958309e+01
-2.746880000000e-04, -9.061279e-01, 1.102464e-03, -7.615195e+01
-2.719040000000e-04, -9.172723e-01, 1.105248e-03, -8.939926e+01
-2.691200000000e-04, -9.284166e-01, 1.108032e-03, -1.003362e+02
-2.663360000000e-04, -9.395610e-01, 1.110816e-03, -1.169520e+02
-2.635520000000e-04, -9.507053e-01, 1.113600e-03, -9.732862e+01
-2.607680000000e-04, -9.618497e-01, 1.116384e-03, -9.596060e+01
-2.579840000000e-04, -9.729941e-01, 1.119168e-03, -7.901404e+01
-2.552000000000e-04, -9.841384e-01, 1.121952e-03, -7.132485e+01
-2.524160000000e-04, -9.949775e-01, 1.124736e-03, -6.754652e+01
-2.496320000000e-04, -9.937562e-01, 1.127520e-03, -6.668401e+01
-2.468480000000e-04, -9.826118e-01, 1.130304e-03, -6.857806e+01
-2.440640000000e-04, -9.714674e-01, 1.133088e-03, -7.362114e+01
-2.412800000000e-04, -9.603231e-01, 1.135872e-03, -8.352108e+01
-2.384960000000e-04, -9.491787e-01, 1.138656e-03, -1.092127e+02
-2.357120000000e-04, -9.380344e-01, 1.141440e-03, -1.023265e+02
-2.329280000000e-04, -9.268900e-01, 1.144224e-03, -9.965853e+01
-2.301440000000e-04, -9.157456e-01, 1.147008e-03, -1.020038e+02
-2.273600000000e-04, -9.046013e-01, 1.149792e-03, -8.510710e+01
-2.245760000000e-04, -8.934569e-01, 1.152576e-03, -7.469430e+01
-2.217920000000e-04, -8.823126e-01, 1.155360e-03, -6.944801e+01
-2.190080000000e-04, -8.711682e-01, 1.158144e-03, -6.740021e+01
-2.162240000000e-04, -8.600239e-01, 1.160928e-03, -6.811801e+01
-2.134400000000e-04, -8.488795e-01, 1.163712e-03, -7.175270e+01
-2.106560000000e-04, -8.377351e-01, 1.166496e-03, -7.930732e+01
-2.078720000000e-04, -8.265908e-01, 1.169280e-03, -9.678437e+01
-2.050880000000e-04, -8.154464e-01, 1.172064e-03, -9.900247e+01
-2.023040000000e-04, -8.043784e-01, 1.174848e-03, -1.121882e+02
-1.995200000000e-04, -7.933104e-01, 1.177632e-03, -9.903332e+01
-1.967360000000e-04, -7.821660e-01, 1.180416e-03, -9.236345e+01
-1.939520000000e-04, -7.710217e-01, 1.183200e-03, -7.815514e+01
-1.911680000000e-04, -7.598773e-01, 1.185984e-03, -7.136542e+01
-1.883840000000e-04, -7.487329e-01, 1.188768e-03, -6.817902e+01
-1.856000000000e-04, -7.375886e-01, 1.191552e-03, -6.782817e+01
-1.828160000000e-04, -7.264442e-01, 1.194336e-03, -7.025375e+01
-1.800320000000e-04, -7.152999e-01, 1.197120e-03, -7.598580e+01
-1.772480000000e-04, -7.041555e-01, 1.199904e-03, -8.729469e+01
-1.744640000000e-04, -6.930111e-01, 1.202688e-03, -1.034355e+02
-1.716800000000e-04, -6.818668e-01, 1.205472e-03, -1.044670e+02
-1.688960000000e-04, -6.707224e-01, 1.208256e-03, -9.890128e+01
-1.661120000000e-04, -6.595781e-01, 1.211040e-03, -1.020511e+02
-1.633280000000e-04, -6.484337e-01, 1.213824e-03, -8.292679e+01
-1.605440000000e-04, -6.372894e-01, 1.216608e-03, -7.408679e+01
-1.577600000000e-04, -6.261450e-01, 1.219392e-03, -6.961442e+01
-1.549760000000e-04, -6.150770e-01, 1.222176e-03, -6.816473e+01
-1.521920000000e-04, -6.040089e-01, 1.224960e-03, -6.945671e+01
-1.494080000000e-04, -5.928646e-01, 1.227744e-03, -7.374671e+01
-1.466240000000e-04, -5.817202e-01, 1.230528e-03, -8.227445e+01
-1.438400000000e-04, -5.705759e-01, 1.233312e-03, -1.036867e+02
-1.410560000000e-04, -5.594315e-01, 1.236096e-03, -1.018482e+02
-1.382720000000e-04, -5.482872e-01, 1.238880e-03, -1.041973e+02
-1.354880000000e-04, -5.371428e-01, 1.241664e-03, -1.006660e+02
-1.327040000000e-04, -5.259984e-01, 1.244448e-03, -8.924567e+01
-1.299200000000e-04, -5.148541e-01, 1.247232e-03, -7.745637e+01
-1.271360000000e-04, -5.037097e-01, 1.250016e-03, -7.151032e+01
-1.243520000000e-04, -4.925654e-01, 1.252800e-03, -6.891319e+01
-1.215680000000e-04, -4.814210e-01, 1.255584e-03, -6.909775e+01
-1.187840000000e-04, -4.702766e-01, 1.258368e-03, -7.210138e+01
-1.160000000000e-04, -4.591323e-01, 1.261152e-03, -7.862890e+01
-1.132160000000e-04, -4.479879e-01, 1.263936e-03, -9.209506e+01
-1.104320000000e-04, -4.368436e-01, 1.266720e-03, -1.014735e+02
-1.076480000000e-04, -4.256992e-01, 1.269504e-03, -1.093474e+02
-1.048640000000e-04, -4.146312e-01, 1.272288e-03, -1.040835e+02
-1.020800000000e-04, -4.034868e-01, 1.275072e-03, -9.820274e+01
-9.929600000000e-05, -3.923425e-01, 1.277856e-03, -8.152020e+01
-9.651200000000e-05, -3.812744e-01, 1.280640e-03, -7.384138e+01
-9.372800000000e-05, -3.701301e-01, 1.283424e-03, -6.999315e+01
-9.094400000000e-05, -3.589857e-01, 1.286208e-03, -6.902163e+01
-8.816000000000e-05, -3.478414e-01, 1.288992e-03, -7.075687e+01
-8.537600000000e-05, -3.366970e-01, 1.291776e-03, -7.553589e+01
-8.259200000000e-05, -3.255527e-01, 1.294560e-03, -8.475752e+01
-7.980800000000e-05, -3.144083e-01, 1.297344e-03, -1.076975e+02
-7.702400000000e-05, -3.032639e-01, 1.300128e-03, -1.044652e+02
-7.424000000000e-05, -2.921196e-01, 1.302912e-03, -9.672270e+01
-7.145600000000e-05, -2.809752e-01, 1.305696e-03, -9.599985e+01
-6.867200000000e-05, -2.698309e-01, 1.308480e-03, -8.729991e+01
-6.588800000000e-05, -2.586865e-01, 1.311264e-03, -7.707361e+01
-6.310400000000e-05, -2.475421e-01, 1.314048e-03, -7.180395e+01
-6.032000000000e-05, -2.363978e-01, 1.316832e-03, -6.972821e+01
-5.753600000000e-05, -2.252534e-01, 1.319616e-03, -7.040130e+01
-5.475200000000e-05, -2.141854e-01, 1.322400e-03, -7.393525e+01
-5.196800000000e-05, -2.030410e-01, 1.325184e-03, -8.113613e+01
-4.918400000000e-05, -1.918967e-01, 1.327968e-03, -9.555453e+01
-4.640000000000e-05, -1.807523e-01, 1.330752e-03, -1.082733e+02
-4.361600000000e-05, -1.696080e-01, 1.333536e-03, -1.031967e+02
-4.083200000000e-05, -1.584636e-01, 1.336320e-03, -9.868266e+01
-3.804800000000e-05, -1.473956e-01, 1.339104e-03, -9.335569e+01
-3.526400000000e-05, -1.362512e-01, 1.341888e-03, -8.037441e+01
-3.248000000000e-05, -1.251069e-01, 1.344672e-03, -7.372847e+01
-2.969600000000e-05, -1.139625e-01, 1.347456e-03, -7.060268e+01
-2.691200000000e-05, -1.028182e-01, 1.350240e-03, -7.032289e+01
-2.412800000000e-05, -9.167380e-02, 1.353024e-03, -7.289372e+01
-2.134400000000e-05, -8.052944e-02, 1.355808e-03, -7.900238e+01
-1.856000000000e-05, -6.938508e-02, 1.358592e-03, -9.130940e+01
-1.577600000000e-05, -5.824072e-02, 1.361376e-03, -9.587483e+01
-1.299200000000e-05, -4.709636e-02, 1.364160e-03, -9.911497e+01
-1.020800000000e-05, -3.595200e-02, 1.366944e-03, -9.822564e+01
-7.424000000000e-06, -2.480765e-02, 1.369728e-03, -9.801516e+01
-4.640000000000e-06, -1.366329e-02, 1.372512e-03, -8.530182e+01
-1.856000000000e-06, -2.518930e-03, 1.375296e-03, -7.655284e+01
9.280000000001e-07, 8.625428e-03, 1.378080e-03, -7.205690e+01
3.712000000000e-06, 1.969345e-02, 1.380864e-03, -7.056046e+01
6.496000000000e-06, 3.083781e-02, 1.383648e-03, -7.177581e+01
9.280000000000e-06, 4.190584e-02, 1.386432e-03, -7.592439e+01
1.206400000000e-05, 5.305020e-02, 1.389216e-03, -8.403832e+01
1.484800000000e-05, 6.419456e-02, 1.392000e-03, -9.805659e+01
1.763200000000e-05, 7.533891e-02, 1.394784e-03, -9.742335e+01
2.041600000000e-05, 8.648327e-02, 1.397568e-03, -9.626067e+01
2.320000000000e-05, 9.762763e-02, 1.400352e-03, -9.613376e+01
2.598400000000e-05, 1.087720e-01, 1.403136e-03, -9.078216e+01
2.876800000000e-05, 1.199163e-01, 1.405920e-03, -7.960585e+01
3.155200000000e-05, 1.310607e-01, 1.408704e-03, -7.364692e+01
3.433600000000e-05, 1.422051e-01, 1.411488e-03, -7.102463e+01
3.712000000000e-05, 1.533494e-01, 1.414272e-03, -7.118747e+01
3.990400000000e-05, 1.644938e-01, 1.417056e-03, -7.417899e+01
4.268800000000e-05, 1.756381e-01, 1.419840e-03, -8.071836e+01
4.547200000000e-05, 1.867825e-01, 1.422624e-03, -9.413761e+01
4.825600000000e-05, 1.979269e-01, 1.425408e-03, -1.024548e+02
5.104000000000e-05, 2.090712e-01, 1.428192e-03, -1.031311e+02
5.382400000000e-05, 2.202156e-01, 1.430976e-03, -9.908342e+01
5.660800000000e-05, 2.312073e-01, 1.433760e-03, -9.735655e+01
5.939200000000e-05, 2.423516e-01, 1.436544e-03, -8.376942e+01
6.217600000000e-05, 2.534960e-01, 1.439328e-03, -7.613282e+01
6.496000000000e-05, 2.646403e-01, 1.442112e-03, -7.229006e+01
6.774400000000e-05, 2.757847e-01, 1.444896e-03, -7.133545e+01
7.052800000000e-05, 2.869291e-01, 1.447680e-03, -7.311017e+01
7.331200000000e-05, 2.980734e-01, 1.450464e-03, -7.795653e+01
7.609600000000e-05, 3.092178e-01, 1.453248e-03, -8.717633e+01
7.888000000000e-05, 3.203621e-01, 1.456032e-03, -1.029635e+02
8.166400000000e-05, 3.315065e-01, 1.458816e-03, -9.983091e+01
8.444800000000e-05, 3.426508e-01, 1.461600e-03, -9.516627e+01
8.723200000000e-05, 3.537952e-01, 1.464384e-03, -9.530094e+01
9.001600000000e-05, 3.649396e-01, 1.467168e-03, -8.844876e+01
9.280000000000e-05, 3.760839e-01, 1.469952e-03, -7.891929e+01
9.558400000000e-05, 3.872283e-01, 1.472736e-03, -7.379301e+01
9.836800000000e-05, 3.983726e-01, 1.475520e-03, -7.176723e+01
1.011520000000e-04, 4.095170e-01, 1.478304e-03, -7.247225e+01
1.039360000000e-04, 4.205850e-01, 1.481088e-03, -7.606484e+01
1.067200000000e-04, 4.316530e-01, 1.483872e-03, -8.347652e+01
1.095040000000e-04, 4.427974e-01, 1.486656e-03, -9.905586e+01
1.122880000000e-04, 4.539418e-01, 1.489440e-03, -1.023170e+02
1.150720000000e-04, 4.650861e-01, 1.492224e-03, -1.037920e+02
1.178560000000e-04, 4.762305e-01, 1.495008e-03, -9.991712e+01
1.206400000000e-04, 4.873748e-01, 1.497792e-03, -9.546924e+01
1.234240000000e-04, 4.985192e-01, 1.500576e-03, -8.275363e+01
1.262080000000e-04, 5.096636e-01, 1.503360e-03, -7.600040e+01
1.289920000000e-04, 5.208079e-01, 1.506144e-03, -7.277533e+01
1.317760000000e-04, 5.319523e-01, 1.508928e-03, -7.236148e+01
1.345600000000e-04, 5.430966e-01, 1.511712e-03, -7.469139e+01
1.373440000000e-04, 5.542410e-01, 1.514496e-03, -8.024536e+01
1.401280000000e-04, 5.653853e-01, 1.517280e-03, -9.097816e+01
1.429120000000e-04, 5.765297e-01, 1.520064e-03, -1.088841e+02
1.456960000000e-04, 5.876741e-01, 1.522848e-03, -1.043084e+02
1.484800000000e-04, 5.988184e-01, 1.525632e-03, -9.962431e+01
1.512640000000e-04, 6.098864e-01, 1.528416e-03, -9.878866e+01
1.540480000000e-04, 6.210308e-01, 1.531200e-03, -8.691960e+01
1.568320000000e-04, 6.321752e-01, 1.533984e-03, -7.852133e+01
1.596160000000e-04, 6.433195e-01, 1.536768e-03, -7.409598e+01
1.624000000000e-04, 6.544639e-01, 1.539552e-03, -7.261007e+01
1.651840000000e-04, 6.655319e-01, 1.542336e-03, -7.381744e+01
1.679680000000e-04, 6.766763e-01, 1.545120e-03, -7.794976e+01
1.707520000000e-04, 6.878206e-01, 1.547904e-03, -8.604959e+01
1.735360000000e-04, 6.989650e-01, 1.550688e-03, -1.028163e+02
1.763200000000e-04, 7.101093e-01, 1.553472e-03, -1.053697e+02
1.791040000000e-04, 7.212537e-01, 1.556256e-03, -9.956965e+01
1.818880000000e-04, 7.323981e-01, 1.559040e-03, -9.726831e+01
1.846720000000e-04, 7.435424e-01, 1.561824e-03, -9.364934e+01
1.874560000000e-04, 7.546868e-01, 1.564608e-03, -8.233918e+01
1.902400000000e-04, 7.658311e-01, 1.567392e-03, -7.619035e+01
1.930240000000e-04, 7.769755e-01, 1.570176e-03, -7.344142e+01
1.958080000000e-04, 7.881198e-01, 1.572960e-03, -7.348929e+01
1.985920000000e-04, 7.992642e-01, 1.575744e-03, -7.634006e+01
2.013760000000e-04, 8.104086e-01, 1.578528e-03, -8.261369e+01
2.041600000000e-04, 8.215529e-01, 1.581312e-03, -9.481018e+01
2.069440000000e-04, 8.326973e-01, 1.584096e-03, -1.028174e+02
2.097280000000e-04, 8.437653e-01, 1.586880e-03, -1.015211e+02
2.125120000000e-04, 8.549097e-01, 1.589664e-03, -1.006501e+02
2.152960000000e-04, 8.660540e-01, 1.592448e-03, -9.722800e+01
2.180800000000e-04, 8.771220e-01, 1.595232e-03, -8.526993e+01
2.208640000000e-04, 8.882664e-01, 1.598016e-03, -7.805555e+01
2.236480000000e-04, 8.994108e-01, 1.600800e-03, -7.432247e+01
2.264320000000e-04, 9.105551e-01, 1.603584e-03, -7.338279e+01
2.292160000000e-04, 9.216995e-01, 1.606368e-03, -7.512086e+01
2.320000000000e-04, 9.328438e-01, 1.609152e-03, -7.987603e+01
2.347840000000e-04, 9.439882e-01, 1.611936e-03, -8.895417e+01
2.375680000000e-04, 9.551326e-01, 1.614720e-03, -1.071851e+02
2.403520000000e-04, 9.662769e-01, 1.617504e-03, -1.047896e+02
2.431360000000e-04, 9.774213e-01, 1.620288e-03, -1.003134e+02
2.459200000000e-04, 9.885656e-01, 1.623072e-03, -9.955600e+01
2.487040000000e-04, 9.972674e-01, 1.625856e-03, -9.032422e+01
2.514880000000e-04, 9.891763e-01, 1.628640e-03, -8.100885e+01
2.542720000000e-04, 9.780319e-01, 1.631424e-03, -7.593050e+01
2.570560000000e-04, 9.668876e-01, 1.634208e-03, -7.389131e+01
2.598400000000e-04, 9.557432e-01, 1.636992e-03, -7.454168e+01
2.626240000000e-04, 9.445988e-01, 1.639776e-03, -7.799195e+01
2.654080000000e-04, 9.334545e-01, 1.642560e-03, -8.492362e+01
2.681920000000e-04, 9.223865e-01, 1.645344e-03, -9.766663e+01
2.709760000000e-04, 9.112421e-01, 1.648128e-03, -1.232465e+02
2.737600000000e-04, 9.000977e-01, 1.650912e-03, -1.033600e+02
2.765440000000e-04, 8.889534e-01, 1.653696e-03, -9.835415e+01
2.793280000000e-04, 8.778090e-01, 1.656480e-03, -9.579573e+01
2.821120000000e-04, 8.667410e-01, 1.659264e-03, -8.548165e+01
2.848960000000e-04, 8.555966e-01, 1.662048e-03, -7.868085e+01
2.876800000000e-04, 8.444523e-01, 1.664832e-03, -7.528360e+01
2.904640000000e-04, 8.333079e-01, 1.667616e-03, -7.470209e+01
2.932480000000e-04, 8.221636e-01, 1.670400e-03, -7.688906e+01
2.960320000000e-04, 8.110192e-01, 1.673184e-03, -8.235671e+01
2.988160000000e-04, 7.998749e-01, 1.675968e-03, -9.277677e+01
3.016000000000e-04, 7.887305e-01, 1.678752e-03, -9.715338e+01
3.043840000000e-04, 7.775861e-01, 1.681536e-03, -9.611357e+01
3.071680000000e-04, 7.664418e-01, 1.684320e-03, -9.698435e+01
3.099520000000e-04, 7.552974e-01, 1.687104e-03, -9.717772e+01
3.127360000000e-04, 7.441531e-01, 1.689888e-03, -8.848688e+01
3.155200000000e-04, 7.330087e-01, 1.692672e-03, -8.054957e+01
3.183040000000e-04, 7.218643e-01, 1.695456e-03, -7.620357e+01
3.210880000000e-04, 7.107200e-01, 1.698240e-03, -7.474932e+01
3.238720000000e-04, 6.995756e-01, 1.701024e-03, -7.598018e+01
3.266560000000e-04, 6.885076e-01, 1.703808e-03, -8.011826e+01
3.294400000000e-04, 6.773632e-01, 1.706592e-03, -8.804999e+01
3.322240000000e-04, 6.662952e-01, 1.709376e-03, -9.993751e+01
3.350080000000e-04, 6.551509e-01, 1.712160e-03, -9.975939e+01
3.377920000000e-04, 6.440065e-01, 1.714944e-03, -9.812488e+01
3.405760000000e-04, 6.328621e-01, 1.717728e-03, -9.770307e+01
3.433600000000e-04, 6.217178e-01, 1.720512e-03, -9.361001e+01
3.461440000000e-04, 6.105734e-01, 1.723296e-03, -8.392508e+01
3.489280000000e-04, 5.994291e-01, 1.726080e-03, -7.809018e+01
3.517120000000e-04, 5.882847e-01, 1.728864e-03, -7.540827e+01
3.544960000000e-04, 5.771404e-01, 1.731648e-03, -7.544655e+01
3.572800000000e-04, 5.659960e-01, 1.734432e-03, -7.823710e+01
3.600640000000e-04, 5.548516e-01, 1.737216e-03, -8.435253e+01
3.628480000000e-04, 5.437073e-01, 1.740000e-03, -9.586460e+01
3.656320000000e-04, 5.325629e-01, 1.742784e-03, -1.037820e+02
3.684160000000e-04, 5.214186e-01, 1.745568e-03, -1.007066e+02
3.712000000000e-04, 5.102742e-01, 1.748352e-03, -9.883981e+01
3.739840000000e-04, 4.991298e-01, 1.751136e-03, -9.666867e+01
3.767680000000e-04, 4.880618e-01, 1.753920e-03, -8.718806e+01
3.795520000000e-04, 4.769938e-01, 1.756704e-03, -8.015293e+01
3.823360000000e-04, 4.658494e-01, 1.759488e-03, -7.640953e+01
3.851200000000e-04, 4.547051e-01, 1.762272e-03, -7.544035e+01
3.879040000000e-04, 4.435607e-01, 1.765056e-03, -7.715402e+01
3.906880000000e-04, 4.324164e-01, 1.767840e-03, -8.190168e+01
3.934720000000e-04, 4.212720e-01, 1.770624e-03, -9.097375e+01
3.962560000000e-04, 4.101276e-01, 1.773408e-03, -1.040825e+02
3.990400000000e-04, 3.989833e-01, 1.776192e-03, -1.021069e+02
4.018240000000e-04, 3.878389e-01, 1.778976e-03, -9.945265e+01
4.046080000000e-04, 3.766946e-01, 1.781760e-03, -9.795486e+01
4.073920000000e-04, 3.655502e-01, 1.784544e-03, -9.157439e+01
4.101760000000e-04, 3.544059e-01, 1.787328e-03, -8.305409e+01
4.129600000000e-04, 3.432615e-01, 1.790112e-03, -7.801636e+01
4.157440000000e-04, 3.321171e-01, 1.792896e-03, -7.591119e+01
4.185280000000e-04, 3.209728e-01, 1.795680e-03, -7.645638e+01
4.213120000000e-04, 3.098284e-01, 1.798464e-03, -7.976819e+01
4.240960000000e-04, 2.986841e-01, 1.801248e-03, -8.649828e+01
4.268800000000e-04, 2.876160e-01, 1.804032e-03, -9.740478e+01
4.296640000000e-04, 2.765480e-01, 1.806816e-03, -9.863460e+01
4.324480000000e-04, 2.654037e-01, 1.809600e-03, -9.704592e+01
4.352320000000e-04, 2.542593e-01, 1.812384e-03, -9.664196e+01
4.380160000000e-04, 2.431149e-01, 1.815168e-03, -9.571405e+01
4.408000000000e-04, 2.319706e-01, 1.817952e-03, -8.647785e+01
4.435840000000e-04, 2.208262e-01, 1.820736e-03, -7.990991e+01
4.463680000000e-04, 2.096819e-01, 1.823520e-03, -7.661900e+01
4.491520000000e-04, 1.985375e-01, 1.826304e-03, -7.607434e+01
4.519360000000e-04, 1.873931e-01, 1.829088e-03, -7.820996e+01
4.547200000000e-04, 1.762488e-01, 1.831872e-03, -8.341983e+01
4.575040000000e-04, 1.651044e-01, 1.834656e-03, -9.297764e+01
4.602880000000e-04, 1.539601e-01, 1.837440e-03, -1.012692e+02
4.630720000000e-04, 1.428157e-01, 1.840224e-03, -9.861258e+01
4.658560000000e-04, 1.316714e-01, 1.843008e-03, -9.714442e+01
4.686400000000e-04, 1.205270e-01, 1.845792e-03, -9.609357e+01
4.714240000000e-04, 1.093826e-01, 1.848576e-03, -8.898450e+01
4.742080000000e-04, 9.831461e-02, 1.851360e-03, -8.179393e+01
4.769920000000e-04, 8.717025e-02, 1.854144e-03, -7.763152e+01
4.797760000000e-04, 7.602590e-02, 1.856928e-03, -7.618316e+01
4.825600000000e-04, 6.488154e-02, 1.859712e-03, -7.731812e+01
4.853440000000e-04, 5.381351e-02, 1.862496e-03, -8.123128e+01
4.881280000000e-04, 4.266915e-02, 1.865280e-03, -8.856172e+01
4.909120000000e-04, 3.152479e-02, 1.868064e-03, -9.805025e+01
4.936960000000e-04, 2.038044e-02, 1.870848e-03, -9.732851e+01
4.964800000000e-04, 9.236078e-03, 1.873632e-03, -9.525472e+01
4.992640000000e-04, -1.908281e-03, 1.876416e-03, -9.483285e+01
5.020480000000e-04, -1.305264e-02, 1.879200e-03, -9.352479e+01
5.048320000000e-04, -2.419700e-02, 1.881984e-03, -8.580955e+01
5.076160000000e-04, -3.534135e-02, 1.884768e-03, -8.012557e+01
5.104000000000e-04, -4.648571e-02, 1.887552e-03, -7.743729e+01
5.131840000000e-04, -5.763007e-02, 1.890336e-03, -7.743248e+01
5.159680000000e-04, -6.877443e-02, 1.893120e-03, -8.013481e+01
5.187520000000e-04, -7.991879e-02, 1.895904e-03, -8.601528e+01
5.215360000000e-04, -9.106315e-02, 1.898688e-03, -9.623904e+01
5.243200000000e-04, -1.022075e-01, 1.901472e-03, -1.007346e+02
5.271040000000e-04, -1.133519e-01, 1.904256e-03, -9.737922e+01
5.298880000000e-04, -1.244199e-01, 1.907040e-03, -9.602431e+01
5.326720000000e-04, -1.355642e-01, 1.909824e-03, -9.530474e+01
5.354560000000e-04, -1.467086e-01, 1.912608e-03, -8.857218e+01
5.382400000000e-04, -1.578530e-01, 1.915392e-03, -8.196120e+01
5.410240000000e-04, -1.689210e-01, 1.918176e-03, -7.824410e+01
5.438080000000e-04, -1.800653e-01, 1.920960e-03, -7.720136e+01
5.465920000000e-04, -1.912097e-01, 1.923744e-03, -7.876164e+01
5.493760000000e-04, -2.023541e-01, 1.926528e-03, -8.319444e+01
5.521600000000e-04, -2.134984e-01, 1.929312e-03, -9.140713e+01
5.549440000000e-04, -2.246428e-01, 1.932096e-03, -1.038373e+02
5.577280000000e-04, -2.357871e-01, 1.934880e-03, -1.021664e+02
5.605120000000e-04, -2.469315e-01, 1.937664e-03, -9.899612e+01
5.632960000000e-04, -2.580759e-01, 1.940448e-03, -9.820474e+01
5.660800000000e-04, -2.692202e-01, 1.943232e-03, -9.282118e+01
5.688640000000e-04, -2.803646e-01, 1.946016e-03, -8.446230e+01
5.716480000000e-04, -2.915089e-01, 1.948800e-03, -7.944471e+01
5.744320000000e-04, -3.026533e-01, 1.951584e-03, -7.735358e+01
5.772160000000e-04, -3.137976e-01, 1.954368e-03, -7.792021e+01
5.800000000000e-04, -3.249420e-01, 1.957152e-03, -8.126112e+01
5.827840000000e-04, -3.360864e-01, 1.959936e-03, -8.796019e+01
5.855680000000e-04, -3.472307e-01, 1.962720e-03, -9.845017e+01
5.883520000000e-04, -3.582987e-01, 1.965504e-03, -1.000868e+02
5.911360000000e-04, -3.693668e-01, 1.968288e-03, -9.653981e+01
5.939200000000e-04, -3.805111e-01, 1.971072e-03, -9.494076e+01
5.967040000000e-04, -3.916555e-01, 1.973856e-03, -9.426859e+01
5.994880000000e-04, -4.027998e-01, 1.976640e-03, -8.800886e+01
6.022720000000e-04, -4.139442e-01, 1.979424e-03, -8.213199e+01
